gameid,gamedate,home_teamid,away_teamid,home_win_avg_prev5,away_win_avg_prev5,home_points_avg_prev5,away_points_avg_prev5,home_opponent_points_avg_prev5,away_opponent_points_avg_prev5,home_assists_avg_prev5,away_assists_avg_prev5,home_blocks_avg_prev5,away_blocks_avg_prev5,home_steals_avg_prev5,away_steals_avg_prev5,home_fieldgoalsattempted_avg_prev5,away_fieldgoalsattempted_avg_prev5,home_fieldgoalspercentage_avg_prev5,away_fieldgoalspercentage_avg_prev5,home_threepointersattempted_avg_prev5,away_threepointersattempted_avg_prev5,home_threepointerspercentage_avg_prev5,away_threepointerspercentage_avg_prev5,home_freethrowsattempted_avg_prev5,away_freethrowsattempted_avg_prev5,home_freethrowspercentage_avg_prev5,away_freethrowspercentage_avg_prev5,home_reboundstotal_avg_prev5,away_reboundstotal_avg_prev5,home_foulspersonal_avg_prev5,away_foulspersonal_avg_prev5,home_turnovers_avg_prev5,away_turnovers_avg_prev5
22100164,2021-11-10,1610612763,1610612766,0.8,0,114.8,106,114.2,122.8,26,22.2,6.8,3.6,9.2,8.8,91.6,94.6,0.47780000000000006,0.41400000000000003,35.8,36.6,0.398,0.31579999999999997,16,21.6,0.8071999999999999,0.7364,45.4,42.6,17.6,18.8,13.4,13.6
22100171,2021-11-11,1610612755,1610612761,0.6,0.8,108.6,104.4,103.2,97,24.6,20.2,5.8,4.2,9,10.8,88,91.2,0.46799999999999997,0.4346,37,31.8,0.35140000000000005,0.3206,16.8,17.2,0.8532,0.8576,39.8,47.8,18,18,10.6,13.8
22100173,2021-11-11,1610612746,1610612748,0.8,0.6,106.2,114.6,97.4,107.8,24.6,25,3.6,2.8,11,8.2,88.6,88.2,0.44079999999999997,0.4502,40.8,32.8,0.36219999999999997,0.39899999999999997,18.2,27,0.745,0.8331999999999999,44.6,48.2,18.8,21.2,14.6,13.4
22100172,2021-11-11,1610612762,1610612754,1,0.2,116.4,99.2,105.4,105,19.8,20.4,5.6,6.8,6.8,7.2,88.6,85.4,0.47840000000000005,0.458,43.6,31.2,0.3456,0.30979999999999996,22,15.8,0.7851999999999999,0.7068000000000001,49,45.6,20.4,21.4,15,16.8
22100184,2021-11-12,1610612747,1610612750,0.8,0.4,112.8,114,109.8,112.6,25.2,27.4,6.4,5.2,9.8,9.2,93.2,93.6,0.4664,0.44720000000000004,31.8,42.6,0.3548,0.34060000000000007,20.2,19.4,0.7056,0.8366,47.2,45.4,22,23.2,16.6,17
22100178,2021-11-12,1610612763,1610612756,0.6,0.6,110,111.6,113.6,110.8,25.8,27.2,6.8,4.6,10.4,9.6,93,89.6,0.45599999999999996,0.4866,36.8,30.8,0.3606,0.3316,16.6,17.8,0.7272000000000001,0.7979999999999999,46.2,43.4,18.2,19.8,14.2,15.6
22100180,2021-11-12,1610612760,1610612758,0.4,0.4,106,110.4,108.6,115.2,22.8,22.2,4,5.6,7,5.8,89.2,91,0.43879999999999997,0.4612,38.2,33.6,0.3242,0.3174,20,20,0.7777999999999999,0.8028000000000001,47,44.6,17,21.8,14.6,13
22100181,2021-11-12,1610612759,1610612742,0.4,0.4,119.8,96.2,113.8,107.8,30.6,19.6,5.2,4,9.8,8,97,87.6,0.4902,0.3868,31.6,37.8,0.3892,0.2899999999999999,19.4,22.2,0.688,0.7878000000000001,44.6,47,20.4,19.8,12,14
22100183,2021-11-12,1610612744,1610612741,1,0.8,122,106.6,101.4,102.8,30.8,21.8,4.2,5.2,12.6,9.4,87.8,85.2,0.49420000000000003,0.47240000000000004,45,26,0.362,0.3406,22.8,19,0.8258000000000001,0.9038,47,45.2,20.8,18.6,15,16.2
22100176,2021-11-12,1610612739,1610612765,0.4,0.2,103,98.2,104.2,110,26.2,21.2,4.6,5.4,7.8,9,82.2,88.2,0.47859999999999997,0.4142,28.8,36.2,0.32439999999999997,0.2964,21.4,20,0.7118,0.6971999999999999,43,40.8,16.6,19.6,15.8,16
22100182,2021-11-12,1610612743,1610612737,0.8,0,100.4,106,92.4,119.4,23,21.6,4,2.6,8,5.8,86.6,90.6,0.44400000000000006,0.42919999999999997,37,33.6,0.29219999999999996,0.4076000000000001,17.2,18.6,0.7482,0.7686000000000001,46.2,43.6,20.6,16.6,14.6,15.2
22100174,2021-11-12,1610612766,1610612752,0.4,0.8,109.2,108.2,123,105,25.6,20.4,6.2,5,7.4,7,96.8,88,0.4168,0.4518,35,33.2,0.374,0.3476,22.4,22.2,0.6276,0.781,46.2,49.2,20.8,19.2,14.4,12.6
22100179,2021-11-12,1610612740,1610612751,0,0.8,104.4,108.8,112.6,102,24.8,25.6,5.2,4.4,7.8,5.2,94.6,85,0.41720000000000007,0.46580000000000005,33.6,34.6,0.3188,0.38699999999999996,19.8,18.8,0.7664000000000001,0.8672000000000001,46,46.2,20.2,17.2,11.2,15.2
22100177,2021-11-12,1610612745,1610612757,0.2,0,104.4,107.6,109,116.2,20.6,25.6,4.8,4,8.8,6.4,87,90.6,0.41879999999999995,0.46399999999999997,37,38.4,0.348,0.32599999999999996,25.6,14.8,0.7584000000000002,0.7584,45.2,44,22.2,17.6,17.2,12.4
22100175,2021-11-12,1610612738,1610612749,0.4,0.8,104.2,112,111.6,101.6,21.4,23.8,6.2,5.4,8,8.6,87.6,89.6,0.43579999999999997,0.4566,33,38.8,0.3888,0.3972,19,20,0.7644,0.7076,42,49,17.6,15.8,17.2,13.6
22100187,2021-11-13,1610612753,1610612764,0.2,0.6,95.2,102.4,107.4,101.2,20.6,21.2,5.2,5.2,8.2,8.6,88,86,0.4154,0.4393999999999999,37.8,31.6,0.2746,0.2932,15.6,21.6,0.7508000000000001,0.8564,42,47.2,18.8,19.6,16.4,14.8
22100189,2021-11-13,1610612761,1610612765,0.4,0.2,108,97.4,107.6,110.2,22,22,4.6,4.8,11.4,9.6,91,86.4,0.4673999999999999,0.4104,29.4,36.6,0.3688,0.32060000000000005,17.6,19.6,0.6896,0.7464000000000001,41.6,38.8,18.2,18.8,11.8,16
22100190,2021-11-13,1610612739,1610612738,0.6,0.6,102.4,108.6,99.4,101.6,25.2,23.2,4.2,6.8,7.6,7.2,81,90.2,0.47840000000000005,0.4417999999999999,32.2,37,0.3342,0.2814,19,22.2,0.75,0.7796,42.6,47.8,14.8,21,16.8,12.4
22100188,2021-11-13,1610612740,1610612763,0,0.4,107.4,105,113.2,113.4,24.4,24.4,5,4.6,8,11.2,93.6,95.8,0.4312,0.4076000000000001,34,40,0.3134,0.3144,21.2,18.6,0.7956,0.7824000000000001,45.8,47.4,22.2,18.6,11.6,15.4
22100186,2021-11-13,1610612754,1610612755,0.6,0.8,109.4,110.8,104.6,103,25.8,23.4,5.4,5.2,8.4,7.2,90,83.8,0.46020000000000005,0.4896,39.4,33,0.36219999999999997,0.4206,16,19.6,0.7736,0.7906000000000001,46,44.8,20,16.2,16.8,13.8
22100185,2021-11-13,1610612762,1610612748,0.8,0.4,111.6,115.2,103.6,111.6,19.4,24.4,5,3.2,6.4,8.8,87.6,88.4,0.4746,0.4596,40.8,35.2,0.31479999999999997,0.38780000000000003,22,25.2,0.7415999999999999,0.8288,46.8,45.8,20,21.6,13.6,13.4
22100191,2021-11-13,1610612746,1610612750,0.8,0.4,105.4,109.8,102,109.2,21.2,25.8,4.2,5.4,8.6,9,88.2,93.8,0.4408,0.4354,39.6,43,0.35639999999999994,0.3254,17.8,17.2,0.774,0.8300000000000001,44.4,46.2,17,23.4,13.6,17
22100193,2021-11-14,1610612737,1610612749,0.8,0.6,115.6,110.8,102,104.2,26,23.6,5.8,4.8,9.8,7.4,90,92.2,0.472,0.45,35,41.8,0.3698,0.39640000000000003,19.6,16,0.8645999999999999,0.7034,46.8,48.4,18.6,15.8,12,13.4
22100196,2021-11-14,1610612760,1610612751,0.6,0.8,105.6,110,106.6,102.6,19.6,25.8,4.6,4,7.4,5.8,89.8,83.8,0.4382,0.4726,34.8,33.8,0.327,0.42960000000000004,20,19.4,0.791,0.8488,47,43.6,16.6,18,13.2,15
22100198,2021-11-14,1610612746,1610612741,1,0.6,115.4,104.8,104,106.4,24.4,21.8,5.4,4.4,7.2,9.2,90.6,82.6,0.4766,0.476,39.4,25.8,0.3924,0.3498,17,19,0.8066000000000001,0.8855999999999999,48.6,42.4,15.6,17.4,13.6,16.8
22100192,2021-11-14,1610612747,1610612759,0.6,0.4,110.4,103,114.2,103.2,24.2,27,6.2,7,9.2,8.8,90.4,92.4,0.45599999999999996,0.44720000000000004,33.8,27.6,0.3408,0.32839999999999997,21.6,16,0.7426,0.7155999999999999,47.4,45.4,20.8,13.6,17.8,13
22100194,2021-11-14,1610612766,1610612744,0.6,1,118.2,115.6,116.8,105,28.6,29.4,6.8,4.4,7.8,11.4,98,94.4,0.4486,0.4396,38.4,46.8,0.398,0.3264,23,22.2,0.6658,0.7872000000000001,47.4,47.4,21,17.6,12.4,12.8
22100197,2021-11-14,1610612743,1610612757,1,0.2,104,105.8,91.8,109.6,24,23.8,4.4,3.8,7.2,7.6,87.4,88.6,0.4514,0.45359999999999995,36.4,34.8,0.30200000000000005,0.3242,18.8,18.8,0.7648,0.7378,46.6,45,20.4,19.4,11.8,12.8
22100195,2021-11-14,1610612745,1610612756,0.2,0.8,101.6,114.2,107.2,106.2,18.8,28,5.6,4.4,7.6,9.6,86.4,90.4,0.417,0.49099999999999994,36,31.2,0.33240000000000003,0.366,24.4,17,0.7449999999999999,0.8288,45.2,45,21,21.2,15.4,14.8
22100209,2021-11-15,1610612747,1610612741,0.6,0.6,109.4,106,112,106.8,24.6,22,6.4,4.2,8.4,9.4,88.4,82.6,0.4542,0.4784,35,27,0.3896,0.3648,21,18.8,0.7456,0.898,48,41.8,20.2,17.6,17.6,16.4
22100206,2021-11-15,1610612750,1610612756,0,0.8,97,112.6,109,105.2,21.2,26.6,4.6,5,9,11.2,91.8,91.8,0.38260000000000005,0.47319999999999995,46.8,33.4,0.31379999999999997,0.374,15.6,16.6,0.7796000000000001,0.817,43,44.2,22.2,20.6,16.8,12.6
22100199,2021-11-15,1610612739,1610612738,0.8,0.4,98.2,98.4,92.6,94,23.4,20.6,4.4,5.6,7.8,7,80.4,85.6,0.4526,0.4274,33.6,31.6,0.32880000000000004,0.25760000000000005,19.4,20.8,0.7528,0.8004,43.2,46.6,15.6,19.6,15.2,14
22100201,2021-11-15,1610612764,1610612740,0.8,0.2,110.6,96.6,102.6,111.2,24.4,22.8,6.4,3.4,6,7.2,89.2,87.8,0.471,0.41019999999999995,30.8,36.2,0.34340000000000004,0.3068000000000001,22.6,16.2,0.7138000000000002,0.8398,50.4,44.8,16.4,17.2,14.6,17.6
22100205,2021-11-15,1610612763,1610612745,0.6,0,108.2,102.8,111.6,110.4,24.4,21.2,6.6,4,8.8,7.8,95,81.8,0.4544,0.4606,33.4,32.6,0.339,0.3056,17,26,0.6592,0.6268,51.6,45,18,18.4,14.4,21.8
22100204,2021-11-15,1610612742,1610612743,0.8,0.4,106.8,103.2,103.8,105,21,23.8,4.6,5.2,5.4,8.8,85.2,86.6,0.47539999999999993,0.47220000000000006,39.6,33.8,0.358,0.3138,18.2,15.4,0.6279999999999999,0.7126,43.4,42.6,18.6,16.8,12.2,14.8
22100202,2021-11-15,1610612737,1610612753,0.8,0.4,114.2,105.4,103.6,105.6,23.6,21.8,4.4,5.6,9,5,89.2,85,0.472,0.43499999999999994,32.8,39.2,0.373,0.38360000000000005,19.6,22.8,0.8800000000000001,0.7236,46.8,47.8,19,22.2,12.4,16.4
22100200,2021-11-15,1610612765,1610612758,0.2,0.2,95,109,103.8,114.8,20.4,20.6,4.8,5.8,8.2,5.4,89.2,91,0.3816,0.45280000000000004,37.6,34.2,0.268,0.30660000000000004,22,20.4,0.7772,0.8091999999999999,44.6,46.4,19.2,20.2,14.4,13.4
22100208,2021-11-15,1610612757,1610612761,1,0.8,115.2,104.4,97.8,102.2,23.2,20.8,5.6,5.2,9.6,9.6,90.6,90.4,0.4584,0.43820000000000003,44.2,31.4,0.4018,0.34819999999999995,20.6,16.4,0.7262000000000001,0.8576,50.6,45.2,18,19,12.6,13.8
22100203,2021-11-15,1610612752,1610612754,0.2,0.4,105.8,101.4,112,101.4,20.8,20.4,7.2,6.4,7.2,7.4,86.2,88.8,0.43900000000000006,0.4514,38.2,31.6,0.36920000000000003,0.31179999999999997,21,16.2,0.7972,0.6894,41.6,48.2,16.6,22.2,13.2,14.8
22100207,2021-11-15,1610612760,1610612748,0.6,0.4,104.2,111.6,107.6,112,18.8,22.8,4.2,3.4,7.4,7.6,91,87.8,0.42299999999999993,0.45380000000000004,37.6,34.4,0.3376,0.35300000000000004,18.4,24.6,0.8150000000000001,0.8353999999999999,47.4,45.4,17.6,23.2,13.8,14
22100212,2021-11-16,1610612746,1610612759,0.8,0.4,113.6,104.4,105.2,105.2,24,28.4,5.8,5.2,7,9.4,88.4,92.8,0.47220000000000006,0.4474,37.8,28.8,0.38580000000000003,0.3372,17.4,16,0.8592000000000001,0.7289999999999999,47.2,44.4,15.8,13.8,14.8,13
22100211,2021-11-16,1610612762,1610612755,0.6,0.6,111.2,110,108.6,107.2,20.4,21.8,4.4,4.6,7.8,7.6,86.4,84.6,0.46900000000000003,0.47140000000000004,42,32.6,0.3194,0.421,24,21.4,0.7121999999999999,0.8029999999999999,43.8,44.6,20,18.4,15,14
22100210,2021-11-16,1610612751,1610612744,0.8,0.8,107.2,111.8,98.6,104.8,25.6,29.2,5.4,5,7.2,9.6,83,92.4,0.4806,0.44000000000000006,35.4,40.8,0.36419999999999997,0.303,20,23.8,0.7768,0.7702,45.8,47.8,20.2,17.4,15.8,13.4
22100221,2021-11-17,1610612760,1610612745,0.6,0,102.6,106.2,107,118.6,20.2,22.4,5.6,4.4,7.2,7.4,90.4,85.6,0.4212000000000001,0.45220000000000005,39,34.6,0.3402,0.32059999999999994,17,25.4,0.7902000000000001,0.6696,47.4,43.2,17,18,15,20
22100215,2021-11-17,1610612737,1610612738,0.8,0.6,117.4,95.6,108.4,89.4,23.8,20.6,4,4.8,9.4,6.8,87.4,79.8,0.4868,0.43760000000000004,31.8,32.2,0.38060000000000005,0.3112,24.2,19.8,0.8333999999999999,0.7844,45,45,19.2,16.4,12,14.4
22100217,2021-11-17,1610612748,1610612740,0.8,0,110.8,95.2,98.8,112.6,25.4,23,1.6,3,7,6.6,86.6,85.2,0.48480000000000006,0.4016,31.8,34.4,0.3304,0.34500000000000003,21,18.4,0.8188000000000001,0.8452,48.2,41.8,20.4,18.2,14.4,16
22100219,2021-11-17,1610612749,1610612747,0.2,0.2,104.2,111.2,107.8,117.2,20.4,23.2,4.4,5.4,7.2,7.6,93.4,94.4,0.41600000000000004,0.4434,43.8,32.4,0.31479999999999997,0.3066,16.4,23.2,0.7646,0.7532,46,53.4,19.4,21.2,12.8,18.4
22100213,2021-11-17,1610612766,1610612764,0.6,0.6,114.8,103.6,112.8,103,27.4,23,6.2,5,8,7,94.2,86.6,0.458,0.4506,39.4,33.2,0.392,0.3248,20,18.4,0.6658,0.8548,46,46.6,21,19.6,13.4,13.6
22100220,2021-11-17,1610612750,1610612758,0,0.2,96.6,112.2,107.4,114.4,20.8,23.2,3.8,5.8,8.6,6.8,90.8,94.6,0.3868,0.4590000000000001,45.6,35.4,0.3128,0.337,15.6,17.6,0.7796,0.7807999999999999,45.6,46.8,24,19.6,18.8,13.4
22100216,2021-11-17,1610612751,1610612739,0.6,0.6,106.2,106.8,104,106.8,25.2,24.6,5,3.2,8.4,8.4,81.8,88.2,0.4726,0.45120000000000005,35.6,34.2,0.3626,0.3736,22,19.4,0.7676000000000001,0.7766000000000001,42.6,43.8,21,15.8,16.4,17
22100214,2021-11-17,1610612765,1610612754,0.2,0.4,98.8,98.6,110.8,98.8,21.6,19.6,4.2,6.2,8.2,6.8,90.4,87.4,0.38280000000000003,0.4462,41.4,33.2,0.2806,0.29979999999999996,22.8,14.8,0.8116,0.7002,44.6,47.8,18,19.8,14.6,13.8
22100218,2021-11-17,1610612752,1610612753,0.4,0.2,103.4,105.6,106.8,110.6,21.2,23.4,6.6,5.8,5.8,5.2,83.4,86.4,0.45099999999999996,0.4438,35.4,39.2,0.3798,0.4022,18,18.8,0.8012,0.6991999999999999,40.4,44.6,15.4,22.6,13.2,17
22100222,2021-11-17,1610612756,1610612742,1,0.6,115.2,103.4,105.8,107,28.2,22.4,5.4,4.8,9.2,8.4,88.2,89,0.4986,0.4122,30.8,38.2,0.3496,0.3096,20.2,23.4,0.826,0.74,44.2,46.6,19.4,19.2,13.8,12.2
22100223,2021-11-17,1610612757,1610612741,1,0.6,112,108,99.4,105.8,23.4,23.4,6,4,9.2,9,88.2,84.2,0.462,0.49239999999999995,41.4,28.4,0.40659999999999996,0.36419999999999997,20,16.6,0.7396,0.8524,48.8,43.2,18,18.6,13.6,17.2
22100224,2021-11-18,1610612739,1610612744,0.6,0.8,96.4,113,93.2,104.8,22.4,28.4,3.8,5.6,7.8,8.4,79.2,88.4,0.4466,0.45899999999999996,36,39,0.3588,0.32320000000000004,17.2,25,0.7545999999999999,0.782,40.8,48.2,16,19,16,15.2
22100229,2021-11-18,1610612762,1610612761,0.6,0.6,110.8,107.6,103.6,107,21.8,21.2,4.8,4.8,7.8,9.4,87.2,89.8,0.4688,0.44559999999999994,41.8,31.6,0.342,0.3704,22,17.6,0.6868,0.9019999999999999,46.8,43.4,19.6,19,14.4,12.4
22100228,2021-11-18,1610612743,1610612755,1,0.4,107.6,104,95.8,110.6,24.2,20.6,4,3.8,7.4,7.8,88.8,85,0.45220000000000005,0.4516,37.2,30.2,0.3358,0.3794,19,20.8,0.7836000000000001,0.796,46.2,43.6,18.4,18.2,10,13.4
22100227,2021-11-18,1610612750,1610612759,0.2,0.2,99.8,102.4,108.2,107.8,20.6,28,4.6,5.4,8.6,9,89.4,92.8,0.40820000000000006,0.4516,44.6,27,0.305,0.33740000000000003,17.4,12.6,0.7684,0.7302000000000001,43.4,42.8,24.2,14.6,18.2,14.2
22100226,2021-11-18,1610612763,1610612746,0.6,0.4,114.2,109.8,112.6,109.4,27,24.6,7.4,4.6,10,8.4,94.8,88.2,0.4720000000000001,0.45519999999999994,34.8,35.8,0.34059999999999996,0.3796,19.6,21.6,0.6763999999999999,0.7569999999999999,50.4,43.6,18.6,19,13.8,14.8
22100225,2021-11-18,1610612748,1610612764,0.8,0.6,106,103,99.4,101.6,25.6,24.4,1.6,5,6.6,7.4,84.8,85.6,0.47519999999999996,0.45459999999999995,32.8,33.8,0.3196,0.3166,18.2,17.6,0.8546000000000001,0.8674,44.4,45.6,20.2,18.6,14.4,13.4
22100235,2021-11-19,1610612740,1610612746,0.2,0.4,110,108.6,113,109,25.4,23.2,5,4.8,8,8,90.8,87.8,0.44139999999999996,0.46159999999999995,32.6,37,0.34880000000000005,0.3828,24.4,17.8,0.7937999999999998,0.8013999999999999,44.4,42.6,22.8,16.8,12.4,14.4
22100237,2021-11-19,1610612756,1610612742,1,0.4,116,102.4,107,109,28.2,23.2,6.2,4,8,8.2,90,89,0.49399999999999994,0.4122,33.4,36.2,0.37,0.34299999999999997,17.6,21,0.8428000000000001,0.7956000000000001,43.6,46.4,18.4,17.6,12.4,12.4
22100231,2021-11-19,1610612765,1610612744,0.2,0.8,96.2,109.6,108,99.8,19.6,29.6,4,5.6,8.4,9,88.6,86.4,0.38700000000000007,0.46959999999999996,38.4,39.8,0.2726,0.3212,22.4,20.6,0.8016,0.7904,43.4,45,18.4,18.8,14,14
22100234,2021-11-19,1610612749,1610612760,0.2,0.4,100.6,96.4,107.4,106,19.8,19.8,3.4,4.4,7.4,7.6,89.8,87.6,0.4166,0.3924,42.2,38.8,0.30400000000000005,0.2976,17.6,21.8,0.7506,0.726,45.6,48.2,17.6,17.2,14.2,17
22100233,2021-11-19,1610612751,1610612753,0.8,0.4,109.4,108.4,102.6,108.8,26.8,23.2,4.2,5.2,8.4,5.2,81.4,89.4,0.48660000000000003,0.4436,33.4,38,0.3724,0.40540000000000004,24.2,18.6,0.7498,0.7394000000000001,43.6,47,20.2,22,15.6,16.4
22100236,2021-11-19,1610612743,1610612741,0.8,0.4,106.4,103.8,97.6,105.4,24.8,22,3.8,4.2,6.6,9,88.8,83.6,0.4434,0.47240000000000004,36.4,28,0.35740000000000005,0.37,18.8,17,0.7814,0.8236000000000001,46.4,40.4,17.2,19.4,10,16.6
22100238,2021-11-19,1610612758,1610612761,0.4,0.4,110.8,105.6,106.2,110,24,21.2,4.8,4.6,6.6,9,83.8,88.8,0.477,0.4418,35.6,30.8,0.374,0.3564,21.8,18.2,0.7824,0.8926000000000001,43.8,40.8,18.8,17.6,16.2,13.2
22100230,2021-11-19,1610612766,1610612754,0.8,0.4,108.4,95.2,102.2,96.2,28.2,16.8,6.6,6.8,8.4,6.2,92.8,85.6,0.45620000000000005,0.43200000000000005,37,32.2,0.36819999999999997,0.28179999999999994,15.6,16.6,0.6372,0.7276,47.4,48.4,19.2,20.6,12.8,15.2
22100232,2021-11-19,1610612738,1610612747,0.4,0.2,106,108.8,112,114.8,20,23.6,6,5.6,8,7.6,90.6,95.4,0.44000000000000006,0.44099999999999995,33.2,33.8,0.3524,0.2902,18.4,19.2,0.7708,0.776,42.8,51.8,16,20.6,15.8,15.6
22100241,2021-11-20,1610612764,1610612748,0.8,0.4,107.2,107.2,100.4,108,23.8,22.2,6.4,3.4,6.6,8.6,86.2,87.6,0.4708,0.4404,29.6,37.4,0.3384,0.339,23.4,21.2,0.6878000000000001,0.8311999999999999,48.6,45.4,17.6,20.8,14,16.4
22100245,2021-11-20,1610612750,1610612763,0.4,0.2,103.4,101.2,103.2,113,22.4,23.4,6.2,5.2,8,11.4,87.2,95.4,0.42939999999999995,0.4006,44.2,37.6,0.3358,0.2976,16.6,17.8,0.8126,0.7764,43.4,45.6,23.6,18.6,18,15
22100243,2021-11-20,1610612738,1610612760,0.6,0.4,115.4,96,110.6,100.4,20.6,18.8,4,4.4,8.2,7,91.8,87.6,0.462,0.388,32.4,39.8,0.361,0.2824,23.8,22.8,0.7886,0.7372,44.6,51,16.2,17.4,13.6,15.6
22100239,2021-11-20,1610612752,1610612745,0.2,0,100.6,100.6,107.8,115,21.4,20.2,7,4.4,5.4,7,83.6,85.4,0.4408,0.418,37.8,34.6,0.3588,0.3016,17.4,26.8,0.748,0.7230000000000001,40.4,44.8,15.8,16.6,13.8,17.8
22100244,2021-11-20,1610612749,1610612753,0.4,0.4,98.2,109.2,102.6,109.8,19.6,23.6,3.8,5.4,7.2,6.4,87.4,89.8,0.409,0.4391999999999999,40.2,38.8,0.3076,0.3848,18.6,20.4,0.7674,0.7538,47.6,46.8,17.6,22.2,15,15.6
22100242,2021-11-20,1610612737,1610612766,0.8,0.2,115,109.8,107.4,121.6,24.6,24.4,4.2,3.8,9,9.8,85.6,94.6,0.48580000000000007,0.4274,32.8,36.4,0.3758,0.329,23.6,22,0.8286,0.766,43.2,45,18.8,18.6,11.6,14.8
22100240,2021-11-20,1610612754,1610612740,0.6,0,112.6,94.8,109,112.8,28.8,22.4,6.4,2.4,7.8,4.4,87,82,0.49640000000000006,0.4104,37.2,33.6,0.41100000000000003,0.3356,14.8,20.8,0.7545999999999999,0.8148,42.4,40.8,20.6,19.2,16.6,15.8
22100246,2021-11-20,1610612757,1610612755,1,0.6,111.2,104.8,101.6,106,24.2,20.2,5.8,4.4,9,7,88.2,85.6,0.4572,0.465,40.4,27.8,0.3942,0.3966,19.4,19.8,0.784,0.7196,48,44.6,17.8,19,14.2,12.4
22100247,2021-11-20,1610612758,1610612762,0.4,0.4,107.2,107.4,104,105,21.8,21,4.8,6.2,8.2,7.4,83.4,84,0.4556,0.4506,33.8,40.6,0.3574,0.3102,24.2,23.4,0.7874000000000001,0.8354000000000001,42.4,45,19.2,17.4,15.4,14.8
22100252,2021-11-21,1610612744,1610612761,1,0.4,123,105.4,101.6,107.8,29.6,21.8,4,5.8,12.8,8.8,89.2,88,0.4934,0.43900000000000006,45.2,32,0.34720000000000006,0.3538,22.4,19,0.8674,0.8892,45.8,43,20.4,17.8,14.8,14.2
22100251,2021-11-21,1610612756,1610612743,1,0.2,116,101.4,107.8,107.6,27.4,22.8,6.2,6,7.8,7.8,90.6,86.8,0.4928,0.4614,34,32.4,0.39740000000000003,0.28280000000000005,16.8,17,0.7968,0.7426,45.8,42.6,19.4,16,12.2,13.4
22100249,2021-11-21,1610612765,1610612747,0.2,0.2,98.8,108,105.6,117.6,19.6,22.6,4.4,5.4,9.6,7.4,86,93.4,0.4024,0.44020000000000004,37.4,34,0.3052,0.3082,22.4,19.2,0.8215999999999999,0.8009999999999999,41.8,47.2,18.4,21.6,13.8,14.8
22100248,2021-11-21,1610612746,1610612742,0.8,0.4,110.8,108.2,102.4,110.2,22.4,25.4,5.4,3.6,7.2,9.6,88.2,91.4,0.4638,0.4354,35.8,36.8,0.374,0.3598,17.6,20.2,0.8506,0.7966,47.6,47.2,15.2,17.6,15,11.4
22100250,2021-11-21,1610612741,1610612752,0.6,0.6,110,106.6,103.8,105.2,21.6,20.6,3.6,4.6,7.6,7.6,90.8,89.6,0.44700000000000006,0.43740000000000007,28.8,34.4,0.3194,0.346,23.2,21.8,0.8432000000000001,0.7532,46,49.6,17.6,19.4,9,13.8
22100253,2021-11-22,1610612739,1610612751,0.4,0.8,92.8,114.8,93.2,103.8,21,27,4,3.8,8.2,6.8,80.4,84.2,0.42619999999999997,0.48260000000000003,37.8,37,0.3204,0.43200000000000005,16.8,20.8,0.7116,0.8533999999999999,40.6,43.4,15.4,16.8,16.2,14.6
22100260,2021-11-22,1610612759,1610612756,0.2,0.8,117,109.4,119,103.4,30.2,24.6,5.2,5,8.8,11.2,94.2,91.6,0.4878,0.4508,31.6,33.2,0.3892,0.3566,19.8,18.2,0.6946,0.8225999999999999,44.2,45.2,19.4,20.8,13,13.2
22100256,2021-11-22,1610612738,1610612745,0.8,0,116.2,98.2,108.4,111.6,22.6,19.4,4.4,5.2,7.2,7.2,92.4,84.6,0.46820000000000006,0.422,34.4,36,0.3792,0.284,21,25.6,0.7958000000000001,0.6698000000000001,46.8,45.8,14.2,16.6,12.4,18.4
22100261,2021-11-22,1610612762,1610612763,0.6,0.2,110.8,96.6,101.6,116.4,25.4,22.6,5.4,5.4,8,10.2,83.6,92,0.491,0.38039999999999996,41.4,37,0.3662,0.2796,19.2,21.2,0.7306,0.7698,44.2,42.4,18.6,19.4,15.8,14.8
22100258,2021-11-22,1610612749,1610612753,0.6,0.4,103,110.2,103.8,111.2,20.6,24.6,4.4,4.8,7.2,6.4,86,92,0.4184,0.4314,40.4,42.6,0.35140000000000005,0.3594,22.8,20.2,0.7596,0.7644,49.2,45.4,17.6,22.8,13.6,14
22100257,2021-11-22,1610612741,1610612754,0.8,0.2,111.2,100,103.6,102.2,20.8,18,2.8,6.6,7.4,6.6,91.6,86.6,0.4452,0.43599999999999994,28.2,34.4,0.32639999999999997,0.29500000000000004,24.2,19.4,0.8392000000000002,0.7282000000000001,47.4,45.2,19.2,20.6,9.6,13
22100255,2021-11-22,1610612737,1610612760,0.8,0.4,114.4,100.6,106.2,102,24.6,20.6,4.4,3.2,8.4,6.4,85.4,90.2,0.499,0.3994000000000001,32.8,40.4,0.37,0.32720000000000005,22,21.8,0.7906,0.6973999999999998,43,52.8,19.8,18.8,11.8,14.4
22100262,2021-11-22,1610612758,1610612755,0.2,0.4,105.8,105.2,108.8,110,20.4,20.6,4.4,4.6,8.2,6.8,85.6,85.2,0.4408,0.4673999999999999,34,27,0.35540000000000005,0.393,24,19.6,0.7476,0.7642,42,41.2,17.8,20.4,15.4,11.8
